userName,at,content,score,thumbsUpCount,content_processed_FINAL
Raon Miru,9/26/2025 10:59,gabisa login!!!,1,0,gabisa login
Farrel Adrian Putra,9/26/2025 10:38,server is broken,2,0,server is broken
Fikri Zharfan Al Lutfi,9/26/2025 10:37,"yang bener aja lah, login aja gak bisa dari sekian banyak kali login cuma 2 kali doang bisa masuk, hadehh game rusak. awal nya gw kira game bagus, eh gak bisa login.",1,0,bener login sekian kali login kali doang masuk hadehh game rusak game bagus login
Rakana Hawari,9/26/2025 9:14,game nya bagus tapi banyak bug nya aja,5,0,game bagus bug
Muhamad Gibran,9/26/2025 8:55,server bosok,1,0,server bosok
James Kece,9/26/2025 8:18,gajelas gamenya lag mulu,1,0,gajelas gamenya lag mulu
Anjas rasta Wadhika,9/26/2025 8:13,kebanyakan spammer,5,0,banyak spammer
Rayyan Rafif,9/26/2025 8:10,"udh mah game jelek susah login, sekali bisa login malah kena erkon pekokkkkk",1,0,mah game jelek susah login login kena erkon pekokkkkk
M nicolas,9/26/2025 8:01,"gak bisa login. dulu setahun lalu masih bisa, sekarang gak kayak dulu. stuck di ""loading"" login akun, pilihan akun tidak muncul selama berjam-jam bahkan saya tinggal tidur masih stuck disana.",1,12,login tahun kayak stuck loading login akun pilih akun muncul berjamjam tinggal tidur stuck sana
Lucky Athallah,9/26/2025 7:46,"di benerin untuk masalah loginnyaaa, gimana mau rame mau login aja kaya pepek anjinggg",1,0,benerin loginnyaaa gimana rame login kaya pepek anjinggg
Ridho Septian,9/26/2025 7:36,"game kaga kaga jelas,tiba2 di ban karga pake app lain, pdhl engga pake sama sekali cuma ngebreak biasa",1,0,game kaga kaga jelastiba ban karga app pdhl engga ngebreak
Rizik Fauzan1,9/26/2025 7:26,"semenjak update terbaru suka crash gajelas kebanyakkan bot server selalu penuh, sekali nyaa ga penuh lag atau ga crash tolong diperbaiki lagii",3,3,semenjak update baru suka crash gajelas banyak bot server penuh nyaa penuh lag crash tolong baik lagi
Irfan Muhamad,9/26/2025 7:17,"saya baru main kembali dalam game growtopia akan tetapi di dalam login itu ada kendala yang menghambat saya masuk dalam game tersebut yaitu ban random.saya sudah melakukan berbagai cara untuk menghilangkan ban random itu akan tetapi tetap sama,jadi saya bingung apa yang harus saya lakukan.saya sangat kecewa dengan pihak growtopia tidak bisa memperbaiki dalam game tersebut saya harap pihak growtopia mau membenarkan semua sistem biar para player bisa menikmati game growtopia tersebut",1,0,main game login kendala hambat masuk game ban randomsaya hilang ban random samajadi bingung lakukansaya kecewa baik game harap benar sistem biar player nikmat game
Dhaffa Budiyanto,9/26/2025 7:13,i always cant login,1,0,always cant login
Wilsen Rich,9/26/2025 6:15,game nya sudah bagus secara keseluruhan dari gameplay nya dan sosial di game nya tapi tolong dong saya main udah hampir 4 tahun lebih tapi kok pas saya main pakai akun saya yang tidak terpakai malah diban tolong untuk pihak ubisoft perbaiki sistem ban nya jangan asal ban,1,16,game bagus gameplay sosial game tolong main udah pas main pakai akun pakai ban tolong ubisoft baik sistem ban ban
Fiqri Abdul Aziz,9/26/2025 6:13,#name?,1,0,name
saint cecilia,9/26/2025 6:01,please fix it when loading.. there must always be a problem.,3,0,please fix it when loading there must always be problem
Putra Rama,9/26/2025 5:45,"this game is so stupid i have only played for 10 days and i am already ban for no clear reason, there is no evidence of using a third party. it's so stupid, i don't even know how to use a third party.",1,0,this game is so stupid have only played for days and am already ban for no clear reason there is no evidence of using third party its so stupid dont even know how to use third party
M u W a _死神 (MuWa),9/26/2025 5:41,"akun saya hilang, bikinnya pas tahun 2019, password nya padahal udah bener tapi tetep salah jadi g bisa pakek akun itu lagi, bruuuh",1,0,akun hilang bikin pas password udah bener tetep salah pakek akun bruuuh
Febryan Maulana,9/26/2025 3:28,"i like this game, but please fix the server, it's very slow",5,0,like this game but please fix the server its very slow
Rafi Ibnu,9/26/2025 2:55,game nya seru saya sudah main mulai tahun 2018 dan saya mulai main pertama game ini tidak terjadi apa apa dan kenapa kemaren akun saya tiba-tiba kena ban padahal saya tidak pernah aneh aneh,2,0,game seru main main game kemaren akun tibatiba kena ban aneh aneh
Higgs Domino Island,9/26/2025 2:18,aku cinta growtopia,5,0,cinta
Alfa Riz,9/26/2025 2:16,"gara gara ini game bang windah hilang 5 juta rupiah, unban dua akun bang windah, kasihan marcel dia udah grinding selama 2 tahun tapi 12 bgl nya hilang gara gara diban gajelas, 12 bgl setara ama 5 juta loh baru diban haduh growtopia, orang gasalah apapun diban gadeh, perbaiki server",5,1,gara gara game bang windah hilang juta rupiah unban akun bang windah kasihan marcel udah grinding bgl hilang gara gara ban gajelas bgl tara juta ban haduh orang gasalah apa ban gadeh baik server
ff_ibnu,9/26/2025 1:40,good game but lack of updates for the botting eradication system,5,0,good game but lack of updates for the botting eradication system
rell,9/26/2025 1:12,"kalian yang rate rendah tolong di ganti plis, ini game ngajarin banyak hal cuy",5,0,rate rendah tolong ganti plis game ngajarin
Naufal Haidar Putera Syarif,9/26/2025 1:08,habis update bukannya bebagus malah makin susah masuk!,1,0,habis update bebagus susah masuk
Elmoby Rizq,9/26/2025 0:49,tolong perbaiki servernya😀,5,0,tolong baik servernya
Osoba Mask,9/26/2025 0:42,server lu benerin kowcag,2,0,server lu benerin kowcag
Ferry,9/25/2025 23:28,aplikasi ga aman masa akun ku bisa di bobol orang tanpa verifikasi yg bener aja,1,0,aplikasi aman akun ku bobol orang verifikasi bener
Lyk,9/25/2025 23:03,please continue to develop,4,0,please continue to develop
Said Halid,9/25/2025 22:51,"game rusak. login aja lama banget nunggunya, pantes game nya g laku.",1,0,game rusak login banget nunggunya pantes game laku
MUHAMMAD MAULANA,9/25/2025 22:08,anjjjjjj kada bisaaa logggginnn,1,0,anjjjjjj kada bisaaa logggginnn
BIFOGA GT,9/25/2025 21:45,update server pls,4,0,update server pls
LiveryJ Liv,9/25/2025 21:35,buat game ini lebih bagus lagi,5,0,game bagus
Jahs Jaj,9/25/2025 21:33,sejuta kenangan,5,0,juta kenang
Luqmanul Khakim,9/25/2025 21:01,update baru sering keluar sendiri,1,4,update
Srihasna Hasna,9/25/2025 20:42,game lag susah login,1,0,game lag susah login
Rizky Putra,9/25/2025 19:15,tolong lah ini knapa gak bisa login pake data udah coba sgala cara mohon di perbaiki ya,1,1,tolong knapa login data udah coba sgala mohon baik
3150_Hanif Alwan,9/25/2025 18:53,server upgrade broo,1,0,server upgrade broo
Kk Im2,9/25/2025 18:29,cuan,5,0,cuan
Dimas Prasetio,9/25/2025 18:23,servernya tolong lah di fix lagi,2,0,servernya tolong fix
Vareal VK Vk,9/25/2025 17:01,unban blazingawm1 pls good server ever,1,0,unban blazingawm pls good server ever
Alvaro Varo,9/25/2025 16:52,"dear ubisoft, thank you for fix the server because i think logging in has become easier these past few days. i hope you can get rid of those annoying bots.",5,10,dear ubisoft thank you for fix the server because think logging in has become easier these past few days hope you can get rid of those annoying bots
Arya Sahara,9/25/2025 16:48,hmmm better,5,0,hmmm better
surya tanto,9/25/2025 16:30,can't loginn,1,0,cant loginn
Cornelius Adrian Putra (RIAN),9/25/2025 16:23,plisss make it can play in china,5,0,plisss make it can play in china
Lukman Hakim,9/25/2025 16:12,"mungkin game terbagus yang pernah gua mainin tapi saran nih developer, kurangin lah bot gitu di ilangin secepatnya dan juga server di benerin saya yakin growtopia bisa lebih bagus dari itu.",5,40,game bagus mainin saran developer rangin bot ilangin cepat server benerin bagus
Rusmin Nuryadin,9/25/2025 16:09,laptop saya ga support gt tiap buka gamenya langsung shutdown paksa atau mati saya laptop padahal prosessor u7 155h game berat libas semua tpi game 2 bit gini kalah :d,1,0,laptop support buka gamenya langsung shutdown paksa mati laptop prosessor game berat libas tpi game bit gin kalah
BAYAM LEMESS,9/25/2025 15:47,game tolol lagi bu,1,0,game tolol bu
lyy gege1,9/25/2025 14:04,ngebug si bg,1,0,ngebug si bg
Mar FELNF,9/25/2025 13:35,"udah ga seru lagi gt, skrg susah untuk login, eror terus klo mau login",1,0,udah seru skrg susah login eror login
Alif Zioo,9/25/2025 12:36,game nya seru sekali aku kasih bintang 5.,1,0,game seru kasih bintang
Bima Arhabsakhiy,9/25/2025 12:00,mending tutup aja game nya kalau server aja gak bisa ngurus,1,0,mending tutup game server ngurus
adam fazri,9/25/2025 10:56,"akhhhhh whyya alwayss get a error connection. i'm crushing pepper for profit, why does there always have to be a connection error? it's really annoying.",1,0,akhhhhh whyya alwayss get error connection im crushing pepper for profit why does there always have to be connection error its really annoying
Bima Adhi,9/25/2025 10:29,"susah masuk game nya, udah kebanyakan bot mod nya pada tidur",1,0,susah masuk game udah banyak bot mod tidur
Deiven Vlerian tan,9/25/2025 10:22,jelek lama loading,1,0,jelek loading
Taufik Rahmat,9/25/2025 6:35,"tolong perbaiki sistem login yang selalu stuck jaringan, hanya game ini yang memerlukan jaringan elite dibandingkan game yang setara game ini",1,12,tolong baik sistem login stuck jaring game jaring elite banding game tara game
FAZLY GAMERS,9/25/2025 6:01,sering beber error conecting 🤮,1,0,beber error conecting
Rayka Gayana,9/25/2025 5:25,"i haven't been able to play for 2 days because it's stuck on loading, please fix it ubisoft",2,0,havent been able to play for days because its stuck on loading please fix it ubisoft
Rizky Cahyo28,9/25/2025 3:48,tpi server msi jelek,5,0,tpi server msi jelek
ancaa niraa,9/25/2025 2:56,"buat server mu tlol,gw gak bisa login udah 3 hari ini udah berbagai cara di coba tetep gak bisa,server sampah buyan buat bener""",1,0,server mu tlolgw login udah udah coba tetep bisaserver sampah buyan bener
MetalLee FF,9/25/2025 0:27,"game ini sangat seru,tapi sayang server nya jelek",5,0,game serutapi sayang server jelek
Alexander Viko,9/24/2025 21:50,"requests for customer service were not responded to. the ban error was irresponsible, and the account hasn't been returned for over 2 years (there's proof that i'm innocent). login errors are constant, and bugs are everywhere. it truly deserves a rating of 1. as a game, it's supposed to relieve stress, but this one makes it even more stressful. stupid game",1,0,requests for customer service were not responded to the ban error was irresponsible and the account hasnt been returned for over years theres proof that im innocent login errors are constant and bugs are everywhere it truly deserves rating of as game its supposed to relieve stress but this one makes it even more stressful stupid game
Bang Ke,9/24/2025 18:41,game kntl,5,0,game kntl
Ninik Handriani,9/24/2025 17:22,nostalgia 2017,5,0,nostalgia
Farizal Hanafi,9/24/2025 16:14,"kenapa akun saya zexltranz kena ban padalah saya tidak melakukan kesalaha ,saya baru main. ni game karena bahasa inggris dan saya tidak terlalu mengerti bahasa nya saya pakai pihak ke tiga untuk terjemahkan ke bahasa indonesia",2,0,akun zexltranz kena ban pada kesalaha main game bahasa inggris erti bahasa pakai terjemah bahasa indonesia
Ibnu Al-fajri,9/24/2025 15:27,"gabisa back akun old,system gaje bet ""login failed,please try again"" begitu trus blok",1,1,gabisa back akun oldsystem bet login failedplease try again trus blok
Faiq Zaidan,9/24/2025 14:28,game gak jelas tiba tiba gw ke ban,1,0,game ban
Dekha Wardhana,9/24/2025 13:59,semoga gk ada bot,5,3,moga bot
fernanda Nanda,9/24/2025 13:40,"gamenya baguss bgt, - servernya aja busuk banyak bot",5,0,gamenya baguss servernya busuk bot
Dipa,9/24/2025 12:12,"i’ve been experiencing a recurring issue with growtopia every month. for some reason, i always get a error connecting and can only log in for about 4 days each month. after that, the game becomes completely unplayable because i cannot log in at all. this problem has been happening consistently and it makes the game frustrating to play. please fix this issue as soon as possible.",1,0,ive been experiencing recurring issue with every month for some reason always get error connecting and can only login in for about days each month after that the game becomes completely unplayable because can not login in at all this problem has been happening consistently and it makes the game frustrating to play please fix this issue as soon as possible
Bulbulsesumbulbul Bul,9/24/2025 11:58,apalah udh semangat mau coba pertama kali tpi bikin namanya susah banget gagal gagal terus heran,2,0,apa semangat coba kali tpi nama susah banget gagal gagal heran
Abi Mantap,9/24/2025 11:35,"worst game i have ever played, worst developer in history, always bugs, and of course login issues that are very difficult to enter, i don't use any vpn, i was already in a bad mood before playing this trash game",1,0,worst game have ever played worst developer in history always bugs and of course login issues that are very difficult to enter dont use any vpn was already in bad mood before playing this trash game
Ekik,9/24/2025 11:13,game yang sangat menarik,5,0,game tarik
Jibran Mudri firmansyah,9/24/2025 10:53,dk game ini kita bebas melakukan apapun,5,0,dk game bebas apa
yohanes okky,9/24/2025 10:35,gem sampah,1,0,game sampah
Pradipta Wicaksono,9/24/2025 10:11,bagus dan seru aku suka,5,0,bagus seru suka
Rahman Latip,9/24/2025 9:54,fix try login again,1,0,fix try login again
Fajri Nur Rohman,9/24/2025 7:36,apalah kalo pake wifi ercon mulu kalo pake data gk ercon,5,0,apa wifi ercon mulu data ercon
Tanpa Nama,9/24/2025 7:14,"apalahh woi, top up gems gak masuk, akun tiba tiba kena ban ngasal, game gaje banget",1,1,apalahh top up gems masuk akun kena ban ngasal game banget
