userName,at,content,score,thumbsUpCount,content_processed_FINAL
Osoba Mask,9/26/2025 0:42,server lu benerin kowcag,2,0,server benerin kowcag
Ferry,9/25/2025 23:28,aplikasi ga aman masa akun ku bisa di bobol orang tanpa verifikasi yg bener aja,1,0,aplikasi aman akun bobol orang verifikasi bener
Lyk,9/25/2025 23:03,please continue to develop,4,0,please continue develop
Said Halid,9/25/2025 22:51,"game rusak. login aja lama banget nunggunya, pantes game nya g laku.",1,0,game rusak login banget nunggunya pantes game laku
MUHAMMAD MAULANA,9/25/2025 22:08,anjjjjjj kada bisaaa logggginnn,1,0,anjjjjjj kada bisaaa logggginnn
BIFOGA GT,9/25/2025 21:45,update server pls,4,0,update server
LiveryJ Liv,9/25/2025 21:35,buat game ini lebih bagus lagi,5,0,game bagus
Jahs Jaj,9/25/2025 21:33,sejuta kenangan,5,0,juta kenang
Luqmanul Khakim,9/25/2025 21:01,update baru sering keluar sendiri,1,4,update
Srihasna Hasna,9/25/2025 20:42,game lag susah login,1,0,game susah login
Rizky Putra,9/25/2025 19:15,tolong lah ini knapa gak bisa login pake data udah coba sgala cara mohon di perbaiki ya,1,1,tolong knapa login pake data udah coba sgala mohon baik
3150_Hanif Alwan,9/25/2025 18:53,server upgrade broo,1,0,server upgrade broo
Kk Im2,9/25/2025 18:29,cuan,5,0,cuan
Dimas Prasetio,9/25/2025 18:23,servernya tolong lah di fix lagi,2,0,servernya tolong
Vareal VK Vk,9/25/2025 17:01,unban blazingawm1 pls good server ever,1,0,unban blazingawm good server ever
Alvaro Varo,9/25/2025 16:52,"dear ubisoft, thank you for fix the server because i think logging in has become easier these past few days. i hope you can get rid of those annoying bots.",5,10,dear ubisoft thank server because think logging become easier these past days hope those annoying bots
Arya Sahara,9/25/2025 16:48,hmmm better,5,0,hmmm better
surya tanto,9/25/2025 16:30,can't loginn,1,0,cant loginn
Cornelius Adrian Putra (RIAN),9/25/2025 16:23,plisss make it can play in china,5,0,plisss make play china
Lukman Hakim,9/25/2025 16:12,"mungkin game terbagus yang pernah gua mainin tapi saran nih developer, kurangin lah bot gitu di ilangin secepatnya dan juga server di benerin saya yakin growtopia bisa lebih bagus dari itu.",5,40,game bagus mainin saran developer rangin gitu ilangin cepat server benerin bagus
Rusmin Nuryadin,9/25/2025 16:09,laptop saya ga support gt tiap buka gamenya langsung shutdown paksa atau mati saya laptop padahal prosessor u7 155h game berat libas semua tpi game 2 bit gini kalah :d,1,0,laptop support buka gamenya langsung shutdown paksa mati laptop prosessor game berat libas game gin kalah
BAYAM LEMESS,9/25/2025 15:47,game tolol lagi bu,1,0,game tolol
lyy gege1,9/25/2025 14:04,ngebug si bg,1,0,ngebug
Mar FELNF,9/25/2025 13:35,"udah ga seru lagi gt, skrg susah untuk login, eror terus klo mau login",1,0,udah seru skrg susah login eror login
Alif Zioo,9/25/2025 12:36,game nya seru sekali aku kasih bintang 5.,1,0,game seru kasih bintang
Bima Arhabsakhiy,9/25/2025 12:00,mending tutup aja game nya kalau server aja gak bisa ngurus,1,0,mending tutup game server ngurus
adam fazri,9/25/2025 10:56,"akhhhhh whyya alwayss get a error connection. i'm crushing pepper for profit, why does there always have to be a connection error? it's really annoying.",1,0,akhhhhh whyya alwayss error connection crushing pepper profit does there always have connection error really annoying
Bima Adhi,9/25/2025 10:29,"susah masuk game nya, udah kebanyakan bot mod nya pada tidur",1,0,susah masuk game udah banyak tidur
Deiven Vlerian tan,9/25/2025 10:22,jelek lama loading,1,0,jelek loading
Taufik Rahmat,9/25/2025 6:35,"tolong perbaiki sistem login yang selalu stuck jaringan, hanya game ini yang memerlukan jaringan elite dibandingkan game yang setara game ini",1,12,tolong baik sistem login stuck jaring game jaring elite banding game tara game
FAZLY GAMERS,9/25/2025 6:01,sering beber error conecting 🤮,1,0,beber error conecting
Rayka Gayana,9/25/2025 5:25,"i haven't been able to play for 2 days because it's stuck on loading, please fix it ubisoft",2,0,havent been able play days because stuck loading please ubisoft
Rizky Cahyo28,9/25/2025 3:48,tpi server msi jelek,5,0,server jelek
ancaa niraa,9/25/2025 2:56,"buat server mu tlol,gw gak bisa login udah 3 hari ini udah berbagai cara di coba tetep gak bisa,server sampah buyan buat bener""",1,0,server tlolgw login udah udah coba tetep bisaserver sampah buyan bener
MetalLee FF,9/25/2025 0:27,"game ini sangat seru,tapi sayang server nya jelek",5,0,game serutapi sayang server jelek
Alexander Viko,9/24/2025 21:50,"requests for customer service were not responded to. the ban error was irresponsible, and the account hasn't been returned for over 2 years (there's proof that i'm innocent). login errors are constant, and bugs are everywhere. it truly deserves a rating of 1. as a game, it's supposed to relieve stress, but this one makes it even more stressful. stupid game",1,0,requests customer service were responded error irresponsible account hasnt been returned over years theres proof that innocent login errors constant bugs everywhere truly deserves rating game supposed relieve stress this makes even more stressful stupid game
Bang Ke,9/24/2025 18:41,game kntl,5,0,game kntl
Ninik Handriani,9/24/2025 17:22,nostalgia 2017,5,0,nostalgia
Farizal Hanafi,9/24/2025 16:14,"kenapa akun saya zexltranz kena ban padalah saya tidak melakukan kesalaha ,saya baru main. ni game karena bahasa inggris dan saya tidak terlalu mengerti bahasa nya saya pakai pihak ke tiga untuk terjemahkan ke bahasa indonesia",2,0,akun zexltranz kena pada kesalaha main game bahasa inggris erti bahasa pakai terjemah bahasa indonesia
Ibnu Al-fajri,9/24/2025 15:27,"gabisa back akun old,system gaje bet ""login failed,please try again"" begitu trus blok",1,1,gabisa back akun oldsystem login failedplease again trus blok
Faiq Zaidan,9/24/2025 14:28,game gak jelas tiba tiba gw ke ban,1,0,game
Dekha Wardhana,9/24/2025 13:59,semoga gk ada bot,5,3,moga
fernanda Nanda,9/24/2025 13:40,"gamenya baguss bgt, - servernya aja busuk banyak bot",5,0,gamenya baguss servernya busuk
Dipa,9/24/2025 12:12,"i’ve been experiencing a recurring issue with growtopia every month. for some reason, i always get a error connecting and can only log in for about 4 days each month. after that, the game becomes completely unplayable because i cannot log in at all. this problem has been happening consistently and it makes the game frustrating to play. please fix this issue as soon as possible.",1,0,been experiencing recurring issue with every month some reason always error connecting only about days each month after that game becomes completely unplayable because this problem been happening consistently makes game frustrating play please this issue soon possible
Bulbulsesumbulbul Bul,9/24/2025 11:58,apalah udh semangat mau coba pertama kali tpi bikin namanya susah banget gagal gagal terus heran,2,0,apa semangat coba kali nama susah banget gagal gagal heran
Abi Mantap,9/24/2025 11:35,"worst game i have ever played, worst developer in history, always bugs, and of course login issues that are very difficult to enter, i don't use any vpn, i was already in a bad mood before playing this trash game",1,0,worst game have ever played worst developer history always bugs course login issues that very difficult enter dont already mood before playing this trash game
Ekik,9/24/2025 11:13,game yang sangat menarik,5,0,game tarik
Jibran Mudri firmansyah,9/24/2025 10:53,dk game ini kita bebas melakukan apapun,5,0,game bebas apa
yohanes okky,9/24/2025 10:35,gem sampah,1,0,sampah
Pradipta Wicaksono,9/24/2025 10:11,bagus dan seru aku suka,5,0,bagus seru suka
Rahman Latip,9/24/2025 9:54,fix try login again,1,0,login again
Fajri Nur Rohman,9/24/2025 7:36,apalah kalo pake wifi ercon mulu kalo pake data gk ercon,5,0,apa kalo pake wifi ercon mulu kalo pake data ercon
Tanpa Nama,9/24/2025 7:14,"apalahh woi, top up gems gak masuk, akun tiba tiba kena ban ngasal, game gaje banget",1,1,apalahh gems masuk akun kena ngasal game banget
